,custnumber,allorder,allmount,sper,fiveorder,sixorder,sevenorder,slope,order_qu,order_log,mount_log,order_minmax,order_cluster
6644,20242532,4,116.58,0.5,0,1,3,1.5,0,1.6094379124341003,4.7671189529741085,0.15995369062774017,1
6645,20235313,4,198.6,1.0,0,1,3,1.5,0,1.6094379124341003,5.296315363877364,0.15995369062774017,1
6646,20230950,4,217.5,1.0,0,1,3,1.5,0,1.6094379124341003,5.3867860145356445,0.15995369062774017,1
6647,20242508,4,124.38,0.75,0,1,3,1.5,0,1.6094379124341003,4.831349125845822,0.15995369062774017,1
6648,20231120,4,188.2,0.75,0,1,3,1.5,0,1.6094379124341003,5.2428046566177775,0.15995369062774017,1
6649,20242021,4,242.5,0.75,0,1,3,1.5,0,1.6094379124341003,5.495116942522644,0.15995369062774017,1
6650,20242407,4,130.65,0.75,0,1,3,1.5,0,1.6094379124341003,4.8801468859423185,0.15995369062774017,1
6651,20242269,4,129.2,1.0,0,1,3,1.5,0,1.6094379124341003,4.869071729774468,0.15995369062774017,1
6652,20233898,4,131.73,0.75,0,1,3,1.5,0,1.6094379124341003,4.888316989638111,0.15995369062774017,1
6653,20242055,4,231.4,0.5,0,1,3,1.5,0,1.6094379124341003,5.448460024977757,0.15995369062774017,1
6654,20240698,4,121.56,0.75,0,1,3,1.5,0,1.6094379124341003,4.808600705992281,0.15995369062774017,1
6655,20240614,4,214.4,0.25,0,1,3,1.5,0,1.6094379124341003,5.372496764722288,0.15995369062774017,1
6656,20242419,4,142.6,0.5,0,1,3,1.5,0,1.6094379124341003,4.9670316566141235,0.15995369062774017,1
6657,20230459,4,150.4,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,5.019925341003349,0.15995369062774017,1
6658,20231384,4,217.2,1.0,0,1,3,1.5,0,1.6094379124341003,5.38541207339897,0.15995369062774017,1
6659,20242411,4,148.7,0.75,0,1,3,1.5,0,1.6094379124341003,5.008633291425583,0.15995369062774017,1
6660,20240891,4,163.3,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.101694025043223,0.15995369062774017,1
6661,20240414,4,531.8,0.75,0,1,3,1.5,0,1.6094379124341003,6.27814611922618,0.15995369062774017,1
6662,20241924,4,141.6,1.0,0,1,3,1.5,0,1.6094379124341003,4.960043507980195,0.15995369062774017,1
6663,20241863,4,109.24,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,4.7026598072653485,0.15995369062774017,1
6664,20241967,4,145.2,0.75,0,4,0,-2.6206854683534603e-17,0,1.6094379124341003,4.9849755473156785,0.15995369062774017,1
6665,20242171,4,177.6,0.75,0,4,0,-2.6206854683534603e-17,0,1.6094379124341003,5.185148668442399,0.15995369062774017,1
6666,20242051,4,133.18,1.0,0,1,3,1.5,0,1.6094379124341003,4.899182182134742,0.15995369062774017,1
6667,20234828,4,152.58,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.034221603902398,0.15995369062774017,1
6668,20235197,4,73.9,0.25,0,3,1,0.4999999999999999,0,1.6094379124341003,4.316153890523174,0.15995369062774017,1
6669,20241061,4,136.58,0.75,0,2,2,1.0000000000000002,0,1.6094379124341003,4.924205566097868,0.15995369062774017,1
6670,20241693,4,164.22,1.0,0,2,2,1.0000000000000002,0,1.6094379124341003,5.10727791913436,0.15995369062774017,1
6671,20234513,4,106.3,0.5,0,1,3,1.5,0,1.6094379124341003,4.675628649636653,0.15995369062774017,1
6672,20235618,4,200.33,0.5,0,2,2,1.0000000000000002,0,1.6094379124341003,5.304945352838257,0.15995369062774017,1
6673,20237770,4,233.3,1.0,0,1,3,1.5,0,1.6094379124341003,5.45660234551375,0.15995369062774017,1
6674,20241580,4,147.2,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,4.998562712861986,0.15995369062774017,1
6675,20242186,4,173.6,0.75,0,2,2,1.0000000000000002,0,1.6094379124341003,5.162497643405501,0.15995369062774017,1
6676,20235566,4,81.49,1.0,0,3,1,0.4999999999999999,0,1.6094379124341003,4.41267707387264,0.15995369062774017,1
6677,20237632,4,108.4,0.5,0,2,2,1.0000000000000002,0,1.6094379124341003,4.695010889987881,0.15995369062774017,1
6678,20241266,4,159.6,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.078916801512661,0.15995369062774017,1
6679,20242247,4,279.8,0.75,0,4,0,-2.6206854683534603e-17,0,1.6094379124341003,5.637642672151656,0.15995369062774017,1
6680,20241732,4,287.7,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,5.665388086668889,0.15995369062774017,1
6681,20232447,4,148.77,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.009100784004304,0.15995369062774017,1
6682,20235090,4,87.21,0.5,0,1,3,1.5,0,1.6094379124341003,4.479720335270676,0.15995369062774017,1
6683,20230866,4,184.5,0.5,0,2,2,1.0000000000000002,0,1.6094379124341003,5.22305488204749,0.15995369062774017,1
6684,20235082,4,113.84,1.0,0,3,1,0.4999999999999999,0,1.6094379124341003,4.743539855252863,0.15995369062774017,1
6685,20234271,4,282.59,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.647529533105403,0.15995369062774017,1
6686,20241163,4,200.2,0.0,0,3,1,0.4999999999999999,0,1.6094379124341003,5.304299438225584,0.15995369062774017,1
6687,20242172,4,169.5,1.0,0,3,1,0.4999999999999999,0,1.6094379124341003,5.1387352967235715,0.15995369062774017,1
6688,20242173,4,237.6,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.474788509663815,0.15995369062774017,1
6689,20237778,4,140.18,0.5,0,2,2,1.0000000000000002,0,1.6094379124341003,4.950035671967326,0.15995369062774017,1
6690,20234234,4,88.81,0.25,0,3,1,0.4999999999999999,0,1.6094379124341003,4.497696327682858,0.15995369062774017,1
6691,20234647,4,74.48,0.5,0,2,2,1.0000000000000002,0,1.6094379124341003,4.32386772050035,0.15995369062774017,1
6692,20237699,4,412.02,0.5,0,2,2,1.0000000000000002,0,1.6094379124341003,6.023496017938646,0.15995369062774017,1
6693,20241381,4,120.19,0.25,0,2,2,1.0000000000000002,0,1.6094379124341003,4.797359561980396,0.15995369062774017,1
6694,20231233,4,96.14,0.75,0,4,0,-2.6206854683534603e-17,0,1.6094379124341003,4.576153236917599,0.15995369062774017,1
6695,20235696,4,87.6,0.75,0,2,2,1.0000000000000002,0,1.6094379124341003,4.484131857611035,0.15995369062774017,1
6696,20240634,4,248.5,1.0,0,3,1,0.4999999999999999,0,1.6094379124341003,5.519458915191573,0.15995369062774017,1
6697,20233923,4,137.71,0.75,0,4,0,-2.6206854683534603e-17,0,1.6094379124341003,4.932385422775199,0.15995369062774017,1
6698,20231967,4,233.5,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,5.457455587886334,0.15995369062774017,1
6699,20241902,4,207.46,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.339747176311176,0.15995369062774017,1
6700,20233332,4,58.28,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,4.082271980987832,0.15995369062774017,1
6701,20231085,4,280.21,0.75,0,2,2,1.0000000000000002,0,1.6094379124341003,5.639101721181868,0.15995369062774017,1
6702,20232927,4,58.5,1.0,0,2,2,1.0000000000000002,0,1.6094379124341003,4.085976312551584,0.15995369062774017,1
6703,20231277,4,236.46,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,5.469999188237646,0.15995369062774017,1
6704,20231107,4,106.36,1.0,0,3,1,0.4999999999999999,0,1.6094379124341003,4.676187673223372,0.15995369062774017,1
6705,20231238,4,171.48,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,5.150281287720632,0.15995369062774017,1
6706,20234261,4,107.11,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,4.68314922730468,0.15995369062774017,1
6707,20241905,4,123.05,0.75,0,2,2,1.0000000000000002,0,1.6094379124341003,4.82068471013781,0.15995369062774017,1
6708,20234036,4,86.3,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,4.469350462845557,0.15995369062774017,1
6709,20235440,4,198.89,0.75,0,1,3,1.5,0,1.6094379124341003,5.297767215242556,0.15995369062774017,1
6710,20236371,4,216.91,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,5.38408213350883,0.15995369062774017,1
6711,20242066,4,134.21,0.75,0,4,0,-2.6206854683534603e-17,0,1.6094379124341003,4.906829125370667,0.15995369062774017,1
6712,20232732,4,256.49,0.75,0,2,2,1.0000000000000002,0,1.6094379124341003,5.550980884398238,0.15995369062774017,1
6713,20237734,4,66.11,0.75,0,3,1,0.4999999999999999,0,1.6094379124341003,4.206333064170148,0.15995369062774017,1
6714,20235455,4,148.7,0.5,0,3,1,0.4999999999999999,0,1.6094379124341003,5.008633291425583,0.15995369062774017,1
6715,20240499,4,300.77,0.0,0,3,1,0.4999999999999999,0,1.6094379124341003,5.709665137814357,0.15995369062774017,1
6716,20230342,4,257.69,0.5,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.555630433632342,0.15995369062774017,1
6717,20231477,4,178.71,1.0,1,1,2,0.49999999999999983,0,1.6094379124341003,5.191344440543931,0.15995369062774017,1
6718,20237773,4,199.2,1.0,1,0,3,0.9999999999999999,0,1.6094379124341003,5.29931686688112,0.15995369062774017,1
6719,20235398,4,271.5,0.0,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.607638614103299,0.15995369062774017,1
6720,20237402,4,197.64,0.75,1,1,2,0.49999999999999983,0,1.6094379124341003,5.2914941411999115,0.15995369062774017,1
6721,20234567,4,85.68,0.75,1,3,0,-0.5000000000000002,0,1.6094379124341003,4.462223176668158,0.15995369062774017,1
6722,20234944,4,90.06,0.25,2,1,1,-0.5000000000000002,0,1.6094379124341003,4.511518629906636,0.15995369062774017,1
6723,20240620,4,66.66,0.0,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,4.214495163352562,0.15995369062774017,1
6724,20236499,4,140.74,0.75,1,1,2,0.49999999999999983,0,1.6094379124341003,4.95399439338211,0.15995369062774017,1
6725,20235608,4,207.79,0.75,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.341328962141284,0.15995369062774017,1
6726,20231983,4,108.6,0.75,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,4.696837374513915,0.15995369062774017,1
6727,20231388,4,68.49,0.75,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,4.241182857326236,0.15995369062774017,1
6728,20235541,4,231.83,0.25,1,3,0,-0.5000000000000002,0,1.6094379124341003,5.450308573534157,0.15995369062774017,1
6729,20235291,4,258.62,0.75,2,2,0,-1.0000000000000004,0,1.6094379124341003,5.559219023464848,0.15995369062774017,1
6730,20236824,4,208.13,0.5,1,3,0,-0.5000000000000002,0,1.6094379124341003,5.342956068166417,0.15995369062774017,1
6731,20230955,4,87.37,0.0,1,1,2,0.49999999999999983,0,1.6094379124341003,4.481532545529913,0.15995369062774017,1
6732,20230686,4,162.33,0.25,2,2,0,-1.0000000000000004,0,1.6094379124341003,5.095772694065048,0.15995369062774017,1
6733,20236385,4,159.3,0.75,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.0770470596155075,0.15995369062774017,1
6734,20232463,4,155.48,1.0,1,1,2,0.49999999999999983,0,1.6094379124341003,5.0529282062865075,0.15995369062774017,1
6735,20232011,4,179.18,0.5,1,3,0,-0.5000000000000002,0,1.6094379124341003,5.193956351223294,0.15995369062774017,1
6736,20232313,4,174.4,1.0,2,2,0,-1.0000000000000004,0,1.6094379124341003,5.1670690799380825,0.15995369062774017,1
6737,20232074,4,142.81,0.5,2,2,0,-1.0000000000000004,0,1.6094379124341003,4.9684929838982885,0.15995369062774017,1
6738,20241220,4,108.43,0.0,3,0,1,-1.0000000000000009,0,1.6094379124341003,4.695285075430352,0.15995369062774017,1
6739,20237014,4,173.96,0.25,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.164557376368513,0.15995369062774017,1
6740,20235709,4,208.6,0.5,1,3,0,-0.5000000000000002,0,1.6094379124341003,5.345200952446887,0.15995369062774017,1
6741,20237175,4,144.15,1.0,1,3,0,-0.5000000000000002,0,1.6094379124341003,4.977767690470639,0.15995369062774017,1
6742,20236407,4,149.81,0.75,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.016020766372594,0.15995369062774017,1
6743,20237103,4,280.14,0.75,1,0,3,0.9999999999999999,0,1.6094379124341003,5.63885276590362,0.15995369062774017,1
6744,20235015,4,107.88,0.0,3,0,1,-1.0000000000000009,0,1.6094379124341003,4.69024635834321,0.15995369062774017,1
6745,20236472,4,64.4,0.25,1,1,2,0.49999999999999983,0,1.6094379124341003,4.180522258463153,0.15995369062774017,1
6746,20235901,4,135.2,0.0,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,4.9141243937154115,0.15995369062774017,1
6747,20230132,4,201.12,0.5,2,0,2,-3.229264390446221e-16,0,1.6094379124341003,5.308861580423708,0.15995369062774017,1
6748,20234685,4,224.82,0.5,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.419738221752376,0.15995369062774017,1
6749,20230738,4,156.11,0.5,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.056946196959506,0.15995369062774017,1
6750,20231881,4,378.6,0.0,3,0,1,-1.0000000000000009,0,1.6094379124341003,5.939118066735773,0.15995369062774017,1
6751,20235652,4,106.63,0.25,3,0,1,-1.0000000000000009,0,1.6094379124341003,4.678699419276207,0.15995369062774017,1
6752,20231540,4,156.49,0.5,2,2,0,-1.0000000000000004,0,1.6094379124341003,5.05936196418649,0.15995369062774017,1
6753,20230744,4,116.28,0.5,2,1,1,-0.5000000000000002,0,1.6094379124341003,4.764564238138341,0.15995369062774017,1
6754,20240759,4,255.36,1.0,1,3,0,-0.5000000000000002,0,1.6094379124341003,5.546582706636026,0.15995369062774017,1
6755,20237400,4,120.0,0.5,2,0,2,-3.229264390446221e-16,0,1.6094379124341003,4.795790545596741,0.15995369062774017,1
6756,20240216,4,247.07,0.5,3,1,0,-1.5000000000000007,0,1.6094379124341003,5.513710964402185,0.15995369062774017,1
6757,20230538,4,165.88,0.5,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.117274991252462,0.15995369062774017,1
6758,20236032,4,228.23,0.0,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.434725866327585,0.15995369062774017,1
6759,20234808,4,174.53,0.5,1,1,2,0.49999999999999983,0,1.6094379124341003,5.167809968468254,0.15995369062774017,1
6760,20236535,4,169.69,1.0,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.139849045776241,0.15995369062774017,1
6761,20233307,4,94.48,0.75,1,3,0,-0.5000000000000002,0,1.6094379124341003,4.558916801470629,0.15995369062774017,1
6762,20240228,4,201.59,1.0,4,0,0,-2.000000000000001,0,1.6094379124341003,5.311184232254861,0.15995369062774017,1
6763,20235344,4,252.93,1.0,2,2,0,-1.0000000000000004,0,1.6094379124341003,5.537058638485301,0.15995369062774017,1
6764,20236379,4,212.98,0.0,2,2,0,-1.0000000000000004,0,1.6094379124341003,5.3658825527104606,0.15995369062774017,1
6765,20230701,4,115.19,0.5,1,3,0,-0.5000000000000002,0,1.6094379124341003,4.755226782194771,0.15995369062774017,1
6766,20233567,4,177.99,0.75,2,2,0,-1.0000000000000004,0,1.6094379124341003,5.187329938358409,0.15995369062774017,1
6767,20231733,4,237.13,0.0,2,0,2,-3.229264390446221e-16,0,1.6094379124341003,5.472816743035851,0.15995369062774017,1
6768,20232610,4,220.49,0.5,2,0,2,-3.229264390446221e-16,0,1.6094379124341003,5.400377441739184,0.15995369062774017,1
6769,20241333,4,192.14,1.0,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.263415314538772,0.15995369062774017,1
6770,20235463,4,120.83,0.75,2,1,1,-0.5000000000000002,0,1.6094379124341003,4.8026266303663165,0.15995369062774017,1
6771,20230469,4,130.18,0.25,1,1,2,0.49999999999999983,0,1.6094379124341003,4.876570425865589,0.15995369062774017,1
6772,20232443,4,266.23,0.5,4,0,0,-2.000000000000001,0,1.6094379124341003,5.588109710809176,0.15995369062774017,1
6773,20237226,4,132.11,0.25,3,0,1,-1.0000000000000009,0,1.6094379124341003,4.891175854058928,0.15995369062774017,1
6774,20237561,4,167.14,0.5,3,1,0,-1.5000000000000007,0,1.6094379124341003,5.124796965707151,0.15995369062774017,1
6775,20232156,4,113.46,0.5,2,1,1,-0.5000000000000002,0,1.6094379124341003,4.740225416980956,0.15995369062774017,1
6776,20234449,4,139.3,1.0,1,0,3,0.9999999999999999,0,1.6094379124341003,4.943782987108415,0.15995369062774017,1
6777,20230331,4,144.65,1.0,2,0,2,-3.229264390446221e-16,0,1.6094379124341003,4.981206483405444,0.15995369062774017,1
6778,20236920,4,119.16,0.25,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,4.788824188015824,0.15995369062774017,1
6779,20236913,4,233.21,0.75,4,0,0,-2.000000000000001,0,1.6094379124341003,5.45621814880031,0.15995369062774017,1
6780,20237374,4,110.73,0.25,4,0,0,-2.000000000000001,0,1.6094379124341003,4.716085246559246,0.15995369062774017,1
6781,20235969,4,143.99,1.0,1,3,0,-0.5000000000000002,0,1.6094379124341003,4.976664774525102,0.15995369062774017,1
6782,20230172,4,129.71,0.75,2,1,1,-0.5000000000000002,0,1.6094379124341003,4.872981128797461,0.15995369062774017,1
6783,20237170,4,138.78,0.5,1,3,0,-0.5000000000000002,0,1.6094379124341003,4.940069758048983,0.15995369062774017,1
6784,20234415,4,227.69,0.25,3,1,0,-1.5000000000000007,0,1.6094379124341003,5.432367374668292,0.15995369062774017,1
6785,20234459,4,141.79,0.25,3,0,1,-1.0000000000000009,0,1.6094379124341003,4.961375019442204,0.15995369062774017,1
6786,20237095,4,119.86,1.0,2,1,1,-0.5000000000000002,0,1.6094379124341003,4.794632850933413,0.15995369062774017,1
6787,20231816,4,362.88,0.0,1,0,3,0.9999999999999999,0,1.6094379124341003,5.896824142953861,0.15995369062774017,1
6788,20237553,4,176.56,0.5,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.179308579965834,0.15995369062774017,1
6789,20235813,4,204.22,1.0,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.324082574434063,0.15995369062774017,1
6790,20230322,4,157.01,0.5,1,0,3,0.9999999999999999,0,1.6094379124341003,5.062658322163408,0.15995369062774017,1
6791,20236851,4,121.57,0.25,4,0,0,-2.000000000000001,0,1.6094379124341003,4.808682295353074,0.15995369062774017,1
6792,20232990,4,156.13,0.5,1,1,2,0.49999999999999983,0,1.6094379124341003,5.0570734882020405,0.15995369062774017,1
6793,20235653,4,99.74,1.0,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,4.612542940317504,0.15995369062774017,1
6794,20230916,4,129.48,1.0,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,4.871219958312758,0.15995369062774017,1
6795,20236602,4,174.53,0.25,3,1,0,-1.5000000000000007,0,1.6094379124341003,5.167809968468254,0.15995369062774017,1
6796,20233586,4,203.1,0.75,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.318610069815799,0.15995369062774017,1
6797,20236769,4,296.54,0.75,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.695548669729098,0.15995369062774017,1
6798,20231655,4,172.92,0.5,4,0,0,-2.000000000000001,0,1.6094379124341003,5.1585954233728994,0.15995369062774017,1
6799,20236662,4,138.7,0.0,3,1,0,-1.5000000000000007,0,1.6094379124341003,4.939497266262916,0.15995369062774017,1
6800,20237314,4,311.57,1.0,2,0,2,-3.229264390446221e-16,0,1.6094379124341003,5.744828444092202,0.15995369062774017,1
6801,20236832,4,167.57,0.5,3,0,1,-1.0000000000000009,0,1.6094379124341003,5.127351093792217,0.15995369062774017,1
6802,20231137,4,160.2,0.25,3,0,1,-1.0000000000000009,0,1.6094379124341003,5.0826458300725275,0.15995369062774017,1
6803,20232366,4,322.38,0.0,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.778828102311668,0.15995369062774017,1
6804,20236893,4,61.68,0.25,2,0,2,-3.229264390446221e-16,0,1.6094379124341003,4.13804241748782,0.15995369062774017,1
6805,20230566,4,82.31,0.25,1,1,2,0.49999999999999983,0,1.6094379124341003,4.422568589986818,0.15995369062774017,1
6806,20231168,4,107.19,0.0,3,1,0,-1.5000000000000007,0,1.6094379124341003,4.683888940699482,0.15995369062774017,1
6807,20237018,4,214.14,0.75,2,1,1,-0.5000000000000002,0,1.6094379124341003,5.371288979003859,0.15995369062774017,1
6808,20236549,4,233.24,0.5,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.4563462307729464,0.15995369062774017,1
6809,20235230,4,120.68,0.0,3,1,0,-1.5000000000000007,0,1.6094379124341003,4.801394647951038,0.15995369062774017,1
6810,20237584,4,161.02,0.75,1,2,1,-2.0423860530018709e-16,0,1.6094379124341003,5.087719784402346,0.15995369062774017,1
6811,20231380,4,297.04,0.75,3,0,1,-1.0000000000000009,0,1.6094379124341003,5.697227705685527,0.15995369062774017,1
6812,20231553,4,166.73,0.0,4,0,0,-2.000000000000001,0,1.6094379124341003,5.1223555437066635,0.15995369062774017,1
6813,20234461,4,120.47,0.0,3,1,0,-1.5000000000000007,0,1.6094379124341003,4.79966731871218,0.15995369062774017,1
6814,20235830,4,264.71,0.5,1,0,3,0.9999999999999999,0,1.6094379124341003,5.582405488489601,0.15995369062774017,1
6815,20231263,4,89.99,1.0,3,1,0,-1.5000000000000007,0,1.6094379124341003,4.5107496103686,0.15995369062774017,1
6816,20237760,4,135.17,0.0,2,2,0,-1.0000000000000004,0,1.6094379124341003,4.913904105136484,0.15995369062774017,1
6817,20230117,4,68.72,1.0,4,0,0,-2.000000000000001,0,1.6094379124341003,4.24448722065182,0.15995369062774017,1
6818,20235606,4,147.63,0.0,3,1,0,-1.5000000000000007,0,1.6094379124341003,5.001459996160803,0.15995369062774017,1
6819,20231750,4,131.6,0.5,4,0,0,-2.000000000000001,0,1.6094379124341003,4.887337077751762,0.15995369062774017,1
